n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
21,7,0,21137,21,1,1,10245,21,114499.77196265821,24968.068405924616,2404495.2112158225,7182372.356209799,7673.63308823043
21,8,0,26367,21,2,2,24851,21,127885.82554051744,27889.12900259295,2685602.336350866,7182372.356209799,5178.553973523689
21,9,0,14801,21,1,1,8427,21,95810.14989776221,20889.687904006085,2012013.1478530064,5065472.072882354,7673.63308823043
21,10,0,25699,21,2,2,11810,21,126255.16623023181,27533.291710848305,2651358.490834868,7182372.356209799,5178.553973523689
21,11,0,28103,21,3,3,12258,21,132029.45720269182,28793.33932727633,2772618.601256528,7182372.356209799,4151.955333386246
21,12,0,5553,21,2,2,1674,21,58676.4972913554,12786.574517502573,1232206.4431184635,3568738.412391863,5178.553973523689
21,13,0,13107,21,12,12,190,21,90159.42464943504,19656.609847930078,1893347.9176381358,5065472.072882354,2019.6435797568456
21,14,0,12593,21,7,7,3186,21,88373.45897078374,19266.884052607744,1855842.6383864586,5065472.072882354,2659.472331527218
21,15,0,13749,21,1,1,12099,21,92341.65321326692,20132.806639016344,1939174.7174786055,5065472.072882354,7673.63308823043
21,16,0,11321,21,2,2,11150,21,83790.25094782858,18266.756745361374,1759595.2699044002,5065472.072882354,5178.553973523689
21,17,0,15111,21,1,1,6255,21,96808.53861064318,21107.552325455577,2032979.310823507,5065472.072882354,7673.63308823043
21,18,0,9607,21,3,3,3504,21,77185.3426783045,16825.465215648303,1620892.1962443944,5065472.072882354,4151.955333386246
21,19,0,18767,21,3,3,9171,21,107888.47311104454,23525.37395300951,2265657.9353319355,7182372.356209799,4151.955333386246
22,0,0,9871,22,2,2,5834,22,80080.70123609669,17055.387545434318,1761775.427194127,5431714.637067562,7289.214851301245
22,1,0,27805,22,4,4,6369,22,134418.4799076688,28640.151537523867,2957206.557968714,7701619.99893965,5011.824899681387
22,2,0,29405,22,1,1,188,22,138232.5013624487,29453.30001035136,3041115.0299738715,7701619.99893965,10815.327162138667
22,3,0,16815,22,1,1,6923,22,104526.10820876455,22267.11413657218,2299574.3805928202,7701619.99893965,10815.327162138667
22,4,0,20965,22,1,1,2189,22,116716.89520792426,24866.18097083761,2567771.6945743337,7701619.99893965,10815.327162138667
22,5,0,18415,22,3,3,11893,22,109387.18309310128,23303.491259051294,2406518.028048228,7701619.99893965,5843.197318741113
22,6,0,24831,22,1,1,16908,22,127025.32716218714,27063.93374063768,2794557.197568117,7701619.99893965,10815.327162138667
22,7,0,32497,22,1,1,9053,22,145319.77781216337,30964.30618097666,3197035.111867594,7701619.99893965,10815.327162138667
22,8,0,36361,22,5,5,6714,22,153718.00713061984,32754.808032514717,3381796.1568736364,10911959.94287907,4453.809977649518
22,9,0,33531,22,1,1,3630,22,147613.95228780975,31453.423929416942,3247506.9503318146,10911959.94287907,10815.327162138667
22,10,0,24363,22,1,1,6521,22,125822.36675847019,26807.463053128995,2768092.068686344,7701619.99893965,10815.327162138667
22,11,0,35993,22,4,4,28750,22,152938.04302068942,32588.519712853566,3364636.946455167,10911959.94287907,5011.824899681387
22,12,0,19573,22,2,2,3957,22,112774.78532301732,24025.72562055536,2481045.277106381,7701619.99893965,7289.214851301245
22,13,0,28023,22,1,1,16461,22,134944.4825595411,28752.29516639008,2968778.616309904,7701619.99893965,10815.327162138667
22,14,0,43199,22,3,3,15426,22,167551.77605526662,35704.16796882371,3686139.0732158655,10911959.94287907,5843.197318741113
22,15,0,36793,22,1,1,33090,22,154628.59795678206,32948.94597078592,3401829.1550492053,10911959.94287907,10815.327162138667
22,16,0,22143,22,1,1,15788,22,119951.81504125733,25555.86410674312,2638939.930907661,7701619.99893965,10815.327162138667
22,17,0,7619,22,6,6,4622,22,70352.4319246958,14981.34411672874,1547753.5023433077,3826796.770818934,4047.1235724390176
22,18,0,19737,22,2,2,3416,22,113246.35935124879,24126.26488761239,2491419.905727473,7701619.99893965,7289.214851301245
22,19,0,11931,22,1,1,3979,22,88043.4284979811,18753.026714468037,1936955.4269555844,5431714.637067562,10815.327162138667
