n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
21,8,0,35137,21,2,2,27954,21,147633.46428142991,32198.399017499898,3100302.749910028,10176320.929754753,5178.553973523689
21,9,0,25741,21,1,1,16765,21,126358.31256205679,27555.799974202873,2653524.5638031927,7182372.356209799,7673.63308823043
21,10,0,34461,21,1,1,18806,21,146206.1868224457,31886.942682645687,3070329.92327136,10176320.929754753,7673.63308823043
21,11,0,28957,21,1,1,27552,21,134020.85994210915,29227.897089727492,2814438.058784292,7182372.356209799,7673.63308823043
21,12,0,30267,21,3,3,16369,21,137019.3592194045,29882.220458316675,2877406.5436074943,7182372.356209799,4151.955333386246
21,13,0,37039,21,4,4,21680,21,151577.19078087131,33058.98765279067,3183121.006398298,10176320.929754753,3563.5886481199145
21,14,0,20657,21,2,2,3090,21,113191.95686841372,24682.681496336972,2377031.094236688,7182372.356209799,5178.553973523689
21,15,0,28113,21,1,1,6323,21,132052.94947259463,28798.465737601127,2773111.938924487,7182372.356209799,7673.63308823043
21,16,0,24917,21,2,2,1705,21,124319.05305307284,27110.79930649124,2610700.11411453,7182372.356209799,5178.553973523689
21,17,0,38775,21,1,1,32367,21,155089.2227514996,33825.37328183933,3256873.6777814915,10176320.929754753,7673.63308823043
21,18,0,37661,21,4,4,7355,21,152844.81002132338,33335.603904901305,3209741.010447791,10176320.929754753,3563.5886481199145
21,19,0,35055,21,1,1,513,21,147461.06911385508,32160.77944439229,3096682.4513909565,10176320.929754753,7673.63308823043
22,0,0,47843,22,2,2,16624,22,176329.2467910403,37575.525758012926,3879243.4294028864,10911959.94287907,7289.214851301245
22,1,0,50403,22,1,1,26408,22,180985.92344798025,38568.3299739132,3981690.3158555655,10911959.94287907,10815.327162138667
22,2,0,44043,22,1,1,42294,22,169180.8522680713,36051.487167008425,3721978.7498975685,10911959.94287907,10815.327162138667
22,3,0,25771,22,1,1,6901,22,129407.75297364888,27571.86606479619,2846970.5654202756,7701619.99893965,10815.327162138667
22,4,0,41783,22,1,1,20930,22,164782.46631873248,35113.75092481714,3625214.2590121143,10911959.94287907,10815.327162138667
22,5,0,41569,22,1,1,9976,22,164359.88256440192,35023.65604188813,3615917.4164168425,10911959.94287907,10815.327162138667
22,6,0,42731,22,1,1,31426,22,166641.58672986447,35510.1155297163,3666114.908057018,10911959.94287907,10815.327162138667
22,7,0,34405,22,1,1,27200,22,149525.68466753012,31861.0051090109,3289565.062685663,10911959.94287907,10815.327162138667
22,8,0,40871,22,1,1,31932,22,162973.93435865775,34728.17180754406,3585426.5558904703,10911959.94287907,10815.327162138667
22,9,0,45981,22,2,2,42473,22,172863.4685235969,36836.62136155825,3802996.307519132,10911959.94287907,7289.214851301245
22,10,0,54469,22,1,1,29861,22,188145.3121210956,40094.71304555745,4139196.866664103,10911959.94287907,10815.327162138667
22,11,0,36471,22,3,3,21716,22,153950.38157282613,32804.35025622982,3386908.394602175,10911959.94287907,5843.197318741113
22,12,0,54715,22,2,2,37888,22,188569.74847564867,40185.202968606536,4148534.466464271,10911959.94287907,7289.214851301245
22,13,0,43111,22,2,2,39058,22,167381.0071277441,35667.76001893905,3682382.15681037,10911959.94287907,7289.214851301245
22,14,0,50717,22,1,1,24605,22,181548.8715129795,38688.35060133527,3994075.173285549,10911959.94287907,10815.327162138667
22,15,0,36107,22,1,1,9712,22,153180.0868545212,32640.123448718667,3369961.9107994665,10911959.94287907,10815.327162138667
22,16,0,41105,22,1,1,25928,22,163439.87395120872,34827.51015278872,3595677.2269265917,10911959.94287907,10815.327162138667
22,17,0,52283,22,1,1,10973,22,184330.7770945525,39281.453392511925,4055277.096080155,10911959.94287907,10815.327162138667
22,18,0,41275,22,1,1,11966,22,163777.54586285166,34899.50182292688,3603106.0089827366,10911959.94287907,10815.327162138667
22,19,0,41381,22,3,3,14987,22,163987.74234347843,34944.31572462414,3607730.3315565255,10911959.94287907,5843.197318741113
