n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
21,9,0,30051,21,2,2,11267,21,136529.48347334398,29775.321258394757,2867119.1529402235,7182372.356209799,5178.553973523689
21,10,0,19609,21,1,1,18497,21,110282.68885113913,24047.83118866263,2315936.4658739218,7182372.356209799,7673.63308823043
21,11,0,28143,21,1,1,25244,21,132123.40122433618,28813.839500553157,2774591.42571106,7182372.356209799,7673.63308823043
21,12,0,26057,21,1,1,9225,21,127131.68296833213,27724.56240192886,2669765.3423349746,7182372.356209799,7673.63308823043
21,13,0,26609,21,1,1,18944,21,128471.46706362655,28016.925845136688,2697900.8083361574,7182372.356209799,7673.63308823043
21,14,0,25787,21,1,1,2737,21,126471.18584928713,27580.430822932347,2655894.9028350296,7182372.356209799,7673.63308823043
21,15,0,33607,21,1,1,31292,21,144382.9214292916,31489.075045617665,3032041.3500151234,10176320.929754753,7673.63308823043
21,16,0,23755,21,1,1,11875,21,121385.10503145319,26470.56271389696,2549087.205660517,7182372.356209799,7673.63308823043
21,17,0,29229,21,1,1,19943,21,134648.9411401147,29364.95504308101,2827627.763942409,7182372.356209799,7673.63308823043
21,18,0,30231,21,1,1,27154,21,136937.8349400412,29864.43047704477,2875694.5337408655,7182372.356209799,7673.63308823043
21,19,0,19693,21,2,2,2529,21,110518.69706405271,24099.332068864016,2320892.638345107,7182372.356209799,5178.553973523689
22,0,0,31767,22,1,1,2856,22,143678.0443578967,30614.28882437019,3160916.9758737274,7701619.99893965,10815.327162138667
22,1,0,28289,22,1,1,6118,22,135583.53871134878,28888.541777459828,2982837.851649673,7701619.99893965,10815.327162138667
22,2,0,28781,22,2,2,4379,22,136757.68402909473,29138.86927938156,3008669.048640084,7701619.99893965,7289.214851301245
22,3,0,30483,22,1,1,1065,22,140743.9430634647,29988.73889501474,3096366.7473962237,7701619.99893965,10815.327162138667
22,4,0,41951,22,1,1,11999,22,165113.45661374318,35184.318077461416,3632496.04550235,10911959.94287907,10815.327162138667
22,5,0,16135,22,1,1,12035,22,102390.30660090178,21811.76323596418,2252586.7452198393,5431714.637067562,10815.327162138667
22,6,0,40883,22,3,3,7826,22,162997.86109252908,34733.27298840056,3585952.94403564,10911959.94287907,5843.197318741113
22,7,0,28511,22,2,2,24593,22,136114.5897770764,29001.76173571824,2994520.975095681,7701619.99893965,7289.214851301245
22,8,0,43387,22,1,1,6722,22,167916.01883152677,35781.82456046131,3694152.414293589,10911959.94287907,10815.327162138667
22,9,0,9921,22,11,11,7403,22,80283.32108377203,17098.58568436223,1766233.0638429846,5431714.637067562,2960.8753809740133
22,10,0,38943,22,1,1,21286,22,159082.98255556854,33898.62075257668,3499825.616222508,10911959.94287907,10815.327162138667
22,11,0,33897,22,1,1,12328,22,148417.51395162175,31624.743202495927,3265185.3069356782,10911959.94287907,10815.327162138667
22,12,0,13265,22,1,1,785,22,92836.3343331488,19774.867293793737,2042399.3553292735,5431714.637067562,10815.327162138667
22,13,0,41387,22,1,1,20837,22,163999.63220230737,34946.850643217425,3607991.9084507623,10911959.94287907,10815.327162138667
22,14,0,35157,22,2,2,11094,22,151151.2140389054,32207.567862246986,3325326.7088559186,10911959.94287907,7289.214851301245
22,15,0,30209,22,1,1,8041,22,140109.8651884851,29853.55360704147,3082417.034146672,7701619.99893965,10815.327162138667
22,16,0,41695,22,1,1,19173,22,164608.8248729201,35076.73055750699,3621394.1472042417,10911959.94287907,10815.327162138667
22,17,0,28983,22,1,1,10224,22,137236.84347503394,29241.025964572647,3019210.5564507465,7701619.99893965,10815.327162138667
22,18,0,30955,22,3,3,15600,22,141829.57678277124,30220.195818936012,3120250.6892209672,7701619.99893965,5843.197318741113
22,19,0,25307,22,1,1,15057,22,128237.27793331987,27322.321196234967,2821220.114533037,7701619.99893965,10815.327162138667
