n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
13,6,0,4777,13,2,2,2240,13,42813.16987730167,11857.923208842736,556571.2084049217,1737481.808765111,368.26683467442604
13,7,0,4751,13,3,3,745,13,42696.43812176658,11825.548484648392,555053.6955829655,1737481.808765111,299.99909677792004
13,8,0,4819,13,1,1,1294,13,43001.06753069132,11910.0352994594,559013.8778989871,1737481.808765111,535.2056336348548
13,9,0,4653,13,1,1,496,13,42253.55228933753,11702.71728343458,549296.1797613879,1737481.808765111,535.2056336348548
13,10,0,4703,13,4,4,743,13,42480.091075908145,11765.546178640878,552241.1839868058,1737481.808765111,259.8462955840448
13,11,0,4781,13,1,1,2549,13,42831.1003867746,11862.89610883467,556804.3050280698,1737481.808765111,535.2056336348548
13,12,0,4537,13,2,2,1189,13,41723.248185849516,11555.641343389167,542402.2264160437,1737481.808765111,368.26683467442604
13,13,0,4637,13,1,1,954,13,42180.803059229795,11682.540814018997,548350.4397699874,1737481.808765111,535.2056336348548
13,14,0,4905,13,1,1,3606,13,43383.272544918196,12016.037203754817,563982.5430839366,1737481.808765111,535.2056336348548
14,0,0,7885,14,2,2,659,14,57088.79270079952,15241.009250853587,799243.0978111932,1941903.5411929623,504.81125938588195
14,1,0,7603,14,2,2,5807,14,56058.2207437467,14965.581731132552,784815.0904124537,1941903.5411929623,504.81125938588195
14,2,0,7561,14,2,2,4894,14,55903.10649613188,14924.126384262432,782643.4909458463,1941903.5411929623,504.81125938588195
14,3,0,7801,14,2,2,1913,14,56783.76897091371,15159.489521902904,794972.765592792,1941903.5411929623,504.81125938588195
14,4,0,7911,14,3,3,1045,14,57182.87519580528,15266.15345960979,800560.252741274,1941903.5411929623,410.0058473741502
14,5,0,8065,14,3,3,1944,14,57736.99112986995,15414.244867910418,808317.8758181793,1941903.5411929623,410.0058473741502
14,6,0,8037,14,4,4,3695,14,57636.63886285231,15387.425010449137,806912.9440799324,1941903.5411929623,354.5764350063729
14,7,0,7641,14,1,1,1731,14,56198.19344324447,15002.990398605132,786774.7082054226,1941903.5411929623,736.4834675830049
14,8,0,7831,14,2,2,1385,14,56892.89367261161,15188.653861419507,796500.5114165625,1941903.5411929623,504.81125938588195
14,9,0,7913,14,2,2,2859,14,57190.10590264445,15268.085916941744,800661.4826370223,1941903.5411929623,504.81125938588195
14,10,0,7551,14,1,1,4490,14,55866.11107962739,14914.239105943634,782125.5551147835,1941903.5411929623,736.4834675830049
14,11,0,7895,14,3,3,1589,14,57124.996605697845,15250.684999014678,799749.9524797698,1941903.5411929623,410.0058473741502
14,12,0,8007,14,2,2,643,14,57528.924400121396,15358.637555401214,805404.9416016996,1941903.5411929623,504.81125938588195
14,13,0,7703,14,2,2,65,14,56425.82483778013,15063.826462204193,789961.5477289218,1941903.5411929623,504.81125938588195
14,14,0,7803,14,1,1,376,14,56791.0504719028,15161.435553898204,795074.7066066392,1941903.5411929623,736.4834675830049
15,0,0,11939,15,1,1,4461,15,72719.8528845865,18759.320389494023,1090797.7932687975,3057270.3852019263,1018.9831563404214
15,1,0,12243,15,1,1,11084,15,73640.14725535805,18996.93691889295,1104602.2088303708,3057270.3852019263,1018.9831563404214
15,2,0,12013,15,1,1,8835,15,72944.94073506293,18817.437216319402,1094174.111025944,3057270.3852019263,1018.9831563404214
15,3,0,11937,15,1,1,525,15,72713.75976197762,18757.747168465008,1090706.3964296642,3057270.3852019263,1018.9831563404214
15,4,0,12061,15,1,1,10478,15,73090.57314426902,18855.038952422674,1096358.5971640353,3057270.3852019263,1018.9831563404214
15,5,0,12357,15,1,1,11112,15,73982.30720989245,19085.281341948754,1109734.6081483867,3057270.3852019263,1018.9831563404214
15,6,0,12175,15,1,1,9937,15,73435.29299397295,18944.044317277996,1101529.3949095942,3057270.3852019263,1018.9831563404214
15,7,0,12327,15,1,1,8130,15,73892.41867889512,19062.07245797405,1108386.2801834268,3057270.3852019263,1018.9831563404214
15,8,0,12893,15,2,2,1125,15,75570.30278915193,19495.295979222235,1133554.541837279,3057270.3852019263,695.9487945820046
15,9,0,11981,15,1,1,7988,15,72847.6907696399,18792.327644697787,1092715.3615445986,3057270.3852019263,1018.9831563404214
15,10,0,12213,15,1,1,4341,15,73549.84068737831,18973.620101526485,1103247.6103106746,3057270.3852019263,1018.9831563404214
15,11,0,12827,15,2,2,525,15,75376.57160165526,19445.275287637567,1130648.5740248288,3057270.3852019263,695.9487945820046
15,12,0,12177,15,3,3,3098,15,73441.32627272441,18945.602087169846,1101619.8940908662,3057270.3852019263,563.6848043032306
15,13,0,11853,15,1,1,792,15,72457.3860762336,18691.552462678726,1086860.791143504,3057270.3852019263,1018.9831563404214
15,14,0,12387,15,1,1,8265,15,74072.0866926057,19108.462070631544,1111081.3003890857,3057270.3852019263,1018.9831563404214
16,0,0,19867,16,1,1,872,16,96891.04474746391,24205.664224815173,1550256.7159594225,4775973.221584244,1416.3357787609364
16,1,0,19937,16,1,1,11251,16,97061.62944091331,24248.310129280548,1552986.071054613,4775973.221584244,1416.3357787609364
16,2,0,19831,16,2,2,4450,16,96803.19845407568,24183.702790312072,1548851.175265211,4775973.221584244,964.288510389305
16,3,0,19969,16,2,2,8372,16,97139.51126682234,24267.780463304563,1554232.1802691575,4775973.221584244,964.288510389305
16,4,0,18915,16,1,1,17578,16,94540.54736332323,23618.043682708165,1512648.7578131717,4775973.221584244,1416.3357787609364
16,5,0,19691,16,1,1,19348,16,96460.81365978446,24098.107135302656,1543373.0185565513,4775973.221584244,1416.3357787609364
16,6,0,19247,16,1,1,14190,16,95366.83609715934,23824.614507575618,1525869.3775545494,4775973.221584244,1416.3357787609364
16,7,0,20801,16,1,1,9108,16,99142.97182284207,24768.642518393066,1586287.549165473,4775973.221584244,1416.3357787609364
16,8,0,19325,16,1,1,306,16,95559.92795006822,23872.887156705307,1528958.8472010915,4775973.221584244,1416.3357787609364
16,9,0,19517,16,2,2,1270,16,96033.57732546634,23991.298735429587,1536537.2372074614,4775973.221584244,964.288510389305
16,10,0,20997,16,1,1,13747,16,99609.0778654826,24885.168329362332,1593745.2458477216,4775973.221584244,1416.3357787609364
16,11,0,19555,16,2,2,8257,16,96127.04383698125,24014.66521321463,1538032.7013917,4775973.221584244,964.288510389305
16,12,0,19455,16,3,3,6966,16,95880.8837775419,23953.125594281577,1534094.1404406703,4775973.221584244,779.1233637530053
16,13,0,19531,16,2,2,5428,16,96068.02293324035,23999.91008202443,1537088.3669318457,4775973.221584244,964.288510389305
16,14,0,19207,16,1,1,17681,16,95267.66285921232,23799.821359906164,1524282.605747397,4775973.221584244,1416.3357787609364
