n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
16,19,0,10453,16,3,3,2090,16,70274.71576762041,17551.639922935,1124395.4522819265,3368185.8872370226,779.1233637530053
17,0,0,16705,17,2,2,24,17,91579.70631762924,22194.087180650135,1556855.007399697,5230805.992069153,1341.8021780079985
17,1,0,19089,17,2,2,3405,17,97898.17770279136,23726.53077612291,1664269.020947453,5230805.992069153,1341.8021780079985
17,2,0,16331,17,2,2,9832,17,90548.47881606453,21943.979681664645,1539324.139873097,3688985.412243937,1341.8021780079985
17,3,0,14163,17,3,3,2727,17,84322.6576905731,20434.008771648078,1433485.1807397427,3688985.412243937,1081.8988100509855
17,4,0,18837,17,1,1,8190,17,97249.68648496144,23569.24959819758,1653244.6702443445,5230805.992069153,1976.1009698378987
17,5,0,17503,17,1,1,4036,17,93742.11740832697,22718.54504213383,1593615.9959415586,5230805.992069153,1976.1009698378987
17,6,0,16357,17,1,1,12447,17,90620.54787656902,21961.458861569026,1540549.3139016733,3688985.412243937,1976.1009698378987
17,7,0,16787,17,1,1,570,17,91804.25643918572,22248.548175020616,1560672.3594661572,5230805.992069153,1976.1009698378987
17,8,0,17215,17,2,2,6802,17,92967.49770547288,22530.673531837576,1580447.460993039,5230805.992069153,1341.8021780079985
17,9,0,14803,17,1,1,549,17,86207.3126149279,20891.100754709947,1465524.3144537744,3688985.412243937,1976.1009698378987
17,10,0,15441,17,2,2,1068,17,88045.9448156868,21337.030848883045,1496781.0618666757,3688985.412243937,1341.8021780079985
17,11,0,14869,17,2,2,4019,17,86399.32994453465,20937.671402305852,1468788.609057089,3688985.412243937,1341.8021780079985
17,12,0,18761,17,1,1,10330,17,97053.25951263803,23521.609378950998,1649905.4117148465,5230805.992069153,1976.1009698378987
17,13,0,18105,17,1,1,8911,17,95340.96802509797,23106.32053152756,1620796.4564266657,5230805.992069153,1976.1009698378987
17,14,0,16769,17,1,1,4768,17,91755.01201243735,22236.60473687924,1559835.204211435,5230805.992069153,1976.1009698378987
17,15,0,16711,17,1,1,7998,17,91596.15547586896,22198.076657443882,1557134.6430897722,5230805.992069153,1976.1009698378987
17,16,0,14475,17,3,3,7900,17,85246.63077163871,20658.103188648733,1449192.7231178582,3688985.412243937,1081.8988100509855
17,17,0,16637,17,3,3,9255,17,91393.07566619491,22148.8229410107,1553682.2863253136,5230805.992069153,1081.8988100509855
17,18,0,15441,17,2,2,9129,17,88045.9448156868,21337.030848883045,1496781.0618666757,3688985.412243937,1341.8021780079985
17,19,0,14861,17,2,2,10062,17,86376.07784526321,20932.031987669594,1468393.3233694746,3688985.412243937,1341.8021780079985
18,0,0,27319,18,1,1,16579,18,120516.43990288085,28388.54992548827,2169295.9182518553,5699230.566137448,2765.5378781627746
18,1,0,25145,18,2,2,387,18,115620.86559413478,27234.657560651503,2081175.580694426,5699230.566137448,1873.7036611400056
18,2,0,23811,18,1,1,11527,18,112511.47909840706,26501.771921611158,2025206.623771327,5699230.566137448,2765.5378781627746
18,3,0,25045,18,1,1,9062,18,115390.68264871159,27180.403193422695,2077032.2876768087,5699230.566137448,2765.5378781627746
18,4,0,24417,18,1,1,10810,18,113934.50593300897,26837.180804600397,2050821.1067941615,5699230.566137448,2765.5378781627746
18,5,0,29053,18,1,1,28695,18,124283.0467707506,29276.343694493557,2237094.8418735107,5699230.566137448,2765.5378781627746
18,6,0,24821,18,1,1,15182,18,114873.39945106974,27058.47899267529,2067721.1901192553,5699230.566137448,2765.5378781627746
18,7,0,26865,18,1,1,5969,18,119510.65371410594,28151.48495356596,2151191.7668539067,5699230.566137448,2765.5378781627746
18,8,0,25839,18,2,2,22053,18,117205.88325089135,27608.24795225724,2109705.898516044,5699230.566137448,1873.7036611400056
18,9,0,22885,18,1,1,9722,18,110301.57201808665,25980.89464837382,1985428.2963255597,5699230.566137448,2765.5378781627746
18,10,0,24263,18,2,2,1820,18,113574.5680974987,26752.34308380559,2044342.2257549767,5699230.566137448,1873.7036611400056
18,11,0,26599,18,1,1,6750,18,118917.40911977322,28011.656522985646,2140513.364155918,5699230.566137448,2765.5378781627746
18,12,0,28361,18,4,4,6288,18,122793.73157683188,28925.310282820967,2210287.168382974,5699230.566137448,1296.8510108410023
18,13,0,25125,18,2,2,7131,18,115574.86567299147,27223.8153297918,2080347.5821138464,5699230.566137448,1873.7036611400056
18,14,0,27623,18,1,1,15442,18,121185.25266223148,28546.18987919641,2181334.5479201665,5699230.566137448,2765.5378781627746
18,15,0,23667,18,3,3,10756,18,112170.68010652644,26421.445256653526,2019072.241917476,5699230.566137448,1508.1817674341296
18,16,0,24231,18,2,2,11093,18,113499.63261315112,26734.680712848658,2042993.38703672,5699230.566137448,1873.7036611400056
18,17,0,26837,18,2,2,2811,18,119448.34563684755,28136.798868059468,2150070.2214632556,5699230.566137448,1873.7036611400056
18,18,0,26593,18,1,1,25058,18,118903.99353451256,28008.49445424543,2140271.883621226,5699230.566137448,2765.5378781627746
18,19,0,28283,18,1,1,23372,18,122624.72667987956,28885.47562439805,2207245.080237832,5699230.566137448,2765.5378781627746
19,0,0,39705,19,2,2,18967,19,149277.02382278518,34228.8839255901,2836263.4526329185,8757435.26780913,2623.9348018213077
19,1,0,37197,19,1,1,2370,19,144484.7833811224,33129.47219552886,2745210.884241326,8757435.26780913,3879.7659333880206
19,2,0,44027,19,1,1,21636,19,157193.02665949758,36044.93401763241,2986667.506530454,8757435.26780913,3879.7659333880206
19,3,0,34633,19,1,1,23689,19,139415.38516641976,31966.47659278329,2648892.3181619756,8757435.26780913,3879.7659333880206
19,4,0,38627,19,4,4,12962,19,147236.31257017513,33760.714171917156,2797489.9388333275,8757435.26780913,1811.8108219790156
19,5,0,41529,19,2,2,33422,19,152667.84913177224,35006.790172972534,2900689.1335036727,8757435.26780913,2623.9348018213077
19,6,0,40005,19,2,2,1213,19,149839.99705298903,34358.03843140242,2846959.9440067913,8757435.26780913,2623.9348018213077
19,7,0,36227,19,2,2,4033,19,142588.14599105093,32694.35523990322,2709174.7738299677,8757435.26780913,2623.9348018213077
19,8,0,32881,19,4,4,22286,19,135842.69084229562,31146.847382534874,2581011.126003617,8757435.26780913,1811.8108219790156
19,9,0,37575,19,1,1,37466,19,145217.17911969995,33297.494731453924,2759126.403274299,8757435.26780913,3879.7659333880206
19,10,0,36775,19,3,3,12219,19,143662.72500937368,32940.87971750684,2729591.7751781,8757435.26780913,2109.124835760793
19,11,0,39179,19,1,1,14503,19,148284.7859032535,34001.249666989315,2817410.9321618164,8757435.26780913,3879.7659333880206
19,12,0,41591,19,1,1,41073,19,152781.78516124332,35032.92881103245,2902853.918063623,8757435.26780913,3879.7659333880206
19,13,0,41575,19,1,1,2791,19,152752.39044947224,35026.185222224565,2902295.4185399725,8757435.26780913,3879.7659333880206
19,14,0,34199,19,1,1,18157,19,138538.95199503336,31765.409774450734,2632240.0879056337,8757435.26780913,3879.7659333880206
19,15,0,38031,19,1,1,12728,19,146095.8187896989,33499.06781996667,2775820.5570042795,8757435.26780913,3879.7659333880206
19,16,0,40225,19,2,2,21680,19,150251.50366578784,34452.44422453728,2854778.5696499688,8757435.26780913,2623.9348018213077
19,17,0,38485,19,1,1,21225,19,146965.38720498668,33698.559834863,2792342.356894747,8757435.26780913,3879.7659333880206
19,18,0,36649,19,2,2,23082,19,143416.3629626714,32884.36058299235,2724910.8962907568,8757435.26780913,2623.9348018213077
19,19,0,40497,19,2,2,16939,19,150758.7228716564,34568.80792528054,2864415.7345614717,8757435.26780913,2623.9348018213077
20,0,0,54629,20,1,1,21778,20,179651.7609412911,40153.591451110064,3593035.218825822,9458003.370642275,5453.3054950843125
20,1,0,67653,20,1,1,51995,20,199925.87730298293,44687.01220532233,3998517.5460596588,13393455.575947262,5453.3054950843125
20,2,0,55529,20,2,2,17512,20,181125.76425048665,40483.18784997946,3622515.285009733,9458003.370642275,3682.9233286505505
20,3,0,60627,20,1,1,25668,20,189258.63747955795,42301.74960364263,3785172.7495911587,9458003.370642275,5453.3054950843125
20,4,0,52985,20,1,1,34017,20,176927.5518248984,39544.44121396663,3538551.0364979682,9458003.370642275,5453.3054950843125
20,5,0,58739,20,3,3,18501,20,186288.09612619766,41637.517779441594,3725761.922523953,9458003.370642275,2957.0688097843085
20,6,0,53181,20,1,1,45282,20,177254.53384571066,39617.5564414119,3545090.676914213,9458003.370642275,5453.3054950843125
20,7,0,57917,20,1,1,39871,20,184979.8745064741,41344.99117006794,3699597.490129482,9458003.370642275,5453.3054950843125
20,8,0,65777,20,1,1,8940,20,197134.12309846017,44062.75817752229,3942682.4619692033,13393455.575947262,5453.3054950843125
20,9,0,54673,20,1,1,42249,20,179724.10435147648,40169.767891760486,3594482.0870295297,9458003.370642275,5453.3054950843125
20,10,0,60265,20,3,3,47262,20,188692.69717095513,42175.20176974232,3773853.9434191026,9458003.370642275,2957.0688097843085
20,11,0,52289,20,1,1,2279,20,175761.51734118263,39283.70860689726,3515230.3468236523,9458003.370642275,5453.3054950843125
20,12,0,56131,20,1,1,11125,20,182105.05038327607,40702.16238745485,3642101.0076655215,9458003.370642275,5453.3054950843125
20,13,0,57479,20,1,1,41184,20,184279.00064434917,41188.271355533165,3685580.0128869833,9458003.370642275,5453.3054950843125
20,14,0,61207,20,1,1,7177,20,190161.88197583525,42503.72079142741,3803237.6395167047,9458003.370642275,5453.3054950843125
20,15,0,53963,20,1,1,36245,20,178553.16573156006,39907.93866957278,3571063.3146312013,9458003.370642275,5453.3054950843125
20,16,0,54539,20,1,1,10240,20,179503.69498515603,40120.482973934486,3590073.899703121,9458003.370642275,5453.3054950843125
20,17,0,54467,20,3,3,43873,20,179385.1542368679,40093.97651864975,3587703.084737358,9458003.370642275,2957.0688097843085
20,18,0,53299,20,2,2,27225,20,177451.099844504,39661.50982996707,3549021.99689008,9458003.370642275,3682.9233286505505
20,19,0,52385,20,1,1,29153,20,175922.80911279796,39319.77445582303,3518456.182255959,9458003.370642275,5453.3054950843125
21,0,1,79043,21,1,1,47924,21,221440.31134833733,48304.3345095817,4650246.538315084,14410603.260785475,7673.63308823043
21,1,1,92143,21,2,2,20000,21,239088.93319400834,52155.573781466424,5020867.597074175,14410603.260785475,5178.553973523689
21,2,1,89507,21,1,1,27467,21,235643.89408991073,51403.80567167457,4948521.775888125,14410603.260785475,7673.63308823043
21,3,1,95741,21,2,2,21018,21,243712.6496192526,53164.55005538232,5117965.642004305,14410603.260785475,5178.553973523689
21,4,1,89095,21,1,1,27859,21,235100.88216907627,51285.31092509385,4937118.525550602,14410603.260785475,7673.63308823043
